Year,Plot,NAdd,ln.NAtm.NAdd,NTrt,sr,TotBio,Fenced,FTrt,Exp,Field,Achimill,Agrorepe,Agroscab,Agrosmit,Allistel,Ambrarte,Ambrcoro,Andrgera,Anemcyli,Antenegl,Apocandr,Apoccann,Apocynsp,Arisbasi,Artecaud,Arteludo,Asclepsp,Asclinca,Ascloval,Asclsyri,Ascltube,Asclvert,Asteazur,Asteeric,Astejunc,Astersp,Astesimp,Astrcana,Bertinca,Brominer,Calalong,Camprotu,Carexsp,Chenalbu,Chenlept,Chenopsp,Cirsarve,Cirsdisc,Cirsiusp,Comarich,Convarve,Corepalm,Creptect,Cypefili,Cyperusp,Cypeschw,Equihyem,Equilaev,Equisesp,Eragspec,Erigcana,Erigstri,Euphcoro,Euphglyp,Fragvirg,Hedehisp,Helibick,Hierlong,Koelcris,Lactcana,Lactserr,Lactucsp,Lappsquar,Lathveno,Lechstri,Leptcogn,Lespcapi,Liataspe,Lithcane,Lithcaro,Lithossp,Lychalba,Miscelsp,Mollvert,Oenobien,Oxybhirs,Panicapi,Panilanu,Paniolig,Paniperl,Paniprae,Pensgrac,Pensgran,Petapurp,Phlopilo,Physhete,Physvirg,Poacompr,Poaprate,Polyarti,Polycana,Polyconv,Polygasp,Polygosp,Polygsp2,Polypers,Polypoly,Polytenu,Poterect,Querrubr,Ranurhom,Rudbsero,Rumeacet,Rumexsp,Schiscop,Scutlate,Setalute,Setarisp,Setaviri,Sileanti,Sisycamp,Smilrace,Smilstel,Soligram,Solimiss,Solinemo,Solirigi,Sorgnuta,Stipspar,Stipspic,Tradessp,Tradocci,Tragdubi,Verbthap,Vicivill,Violasp,Violpall,Violped2,Violpeda,Violsagi
1992,31,9.52,2.35327820730956,9.52-g N,5,253.74,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.367,0,244.67,0,0,3.933,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,31,9.52,2.35327820730956,9.52-g N,8,284.229,1,Deer -,1,C,0,0,0,0,0,0,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.7,0,0,0,0,0,0,0,3.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,236.83,0,0,1.233,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0
1994,31,9.52,2.35327820730956,9.52-g N,2,257.363,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,31,9.52,2.35327820730956,9.52-g N,7,407.436,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193.83,0,0,0,0,0,0,0,0,0,0,0,0,194.97,0,0,6.067,0,0,0,0,0,0,0,0,0,0,0,0,0.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,31,9.52,2.35327820730956,9.52-g N,4,204.3,1,Deer -,1,C,0,0,0,0,0,0,0.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,31,9.52,2.35327820730956,9.52-g N,4,518.737,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.5,0,0,275.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,31,9.52,2.35327820730956,9.52-g N,7,432.8,1,Deer -,1,C,0,0,0,0,0,0,31.467,0,0,0,0,0,0,0,0,87.6,0,0,0,0,0.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.367,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1999,31,9.52,2.35327820730956,9.52-g N,4,288.356,1,Deer -,1,C,0,0,0,0,0,0,49.66,0,0,0,0,0,0,0,0,56.903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.42,0,0,16.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,31,9.52,2.35327820730956,9.52-g N,8,256.166,1,Deer -,1,C,0,1.8,0,0,0,0,48.333,0,0,0,0,0,0,0,0,8.533,0,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,2.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.2,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,31,9.52,2.35327820730956,9.52-g N,8,222.829,1,Deer -,1,C,0,0,0,0,0,0,30.633,0,0,0,0,0,0,0,0,11.233,0,0,0,7.767,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.23,0,0,43.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.033,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,31,9.52,2.35327820730956,9.52-g N,6,334.867,1,Deer -,1,C,0,0,0,0,0,0,34.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.5,0,0,2.667,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.033,0,0,0,0,0,0,0,0
2003,31,9.52,2.35327820730956,9.52-g N,5,377.937,1,Deer -,1,C,0,0,0,0,0,0,45.867,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.667,0,0,1.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,31,9.52,2.35327820730956,9.52-g N,9,697.3397,1,Deer -,1,C,0,0,0,0,0,0,19.133,0,0,0,0,0,0,0,0,326.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5667,0,0,0,0,0,0,0,0,0,0,0,0,2.7333,0,0,0,0,257.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0.2667,0,40.567,0,0,47.433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,31,9.52,2.35327820730956,9.52-g N,9,532.3666,1,Deer -,1,C,0,0,0,0,0,0,34.8333,0,0,0,0,0,0,0,0,252.1333,0,0,0,0,0,0,0,0,0,0,0,0,46.5,0,0,0,0,0,24.4333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.2,0,0,0,0,0,0,0,0,0,0,14.7667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,0,0,24.6333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,31,9.52,2.35327820730956,9.52-g N,4,496.344,1,Deer -,1,C,0,0,0,0,0,0,5.837,0,0,0,0,0,0,0,0,400.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,31,9.52,2.35327820730956,9.52-g N,6,630.24,1,Deer -,1,C,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,461.87,0,0,0,0,0,0,11.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,31,9.52,2.35327820730956,9.52-g N,7,220.25,1,Deer -,1,C,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,100.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,31,9.52,2.35327820730956,9.52-g N,8,102.36,1,Deer -,1,C,0,0,0,0,0,0,4.43,0,0,0,0,0,0,0,0,1.6,0,0,0,0,0,0,8.73,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.57,0,0,0,0,0,0,0,0,0,0,1.33,0,0,0,0,0,0,0,46.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,31,9.52,2.35327820730956,9.52-g N,8,792.39,1,Deer -,1,C,0,0,0,0,0,0,402.7,0,0,0,0,0,0,0,0,153.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,41.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2011,31,9.52,2.35327820730956,9.52-g N,10,413.73,1,Deer -,1,C,0,0,0,0,0,0,149.8,0,0,0,0,0,0,0,0,7.43,0,0,0,0,0,0,0,24.2,0,0,0,0,0.03,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.4,0,0,0,0,0,0,0.03,0,0,0,0,0,0,0,0,0,103.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,31,9.52,2.35327820730956,9.52-g N,5,569.1,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.73,0,0,0,0,0,0,0,0,0,0,10.1,0,0,0,0,0,0,0,120.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,31,9.52,2.35327820730956,9.52-g N,8,547.43,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294.33,0,0,0,0,0,0,10.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.47,0,0,0,0,0,0,0,0,0,0,5.43,0,0,0,0,0,0,0,59.53,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,152.3,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,31,9.52,2.35327820730956,9.52-g N,5,549.81,1,Deer -,1,C,0,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,43.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.93,0,0,0,0,0,0,0,158.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,31,9.52,2.35327820730956,9.52-g N,6,850.9,1,Deer -,1,C,0,260.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,370.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217.5,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1982,32,2.04,1.11185751541813,2.04-g N,15,139.94,1,Deer -,1,C,0,0,0.087,0,0,0,3.633,0,3.067,0,0,0,0,0,2.533,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68,0,0,0,0,0,0,0,0,0,0,0.663,0,0,0,0,0,0,0,0,0,0,0.18,0.02,0,0,0,0,0,0,0,0,34.2,0,0,0,0,0,0,0,0,0.117,0,0,0,0,0,0,47.333,0,0,0,0,0,0.18,0,0,0,0,30.167,0,0,1.08,0,0,0,0,0,0,0,0,0,0,0
1983,32,2.04,1.11185751541813,2.04-g N,13,254.589,1,Deer -,1,C,0,0,0,0,0,0,3.367,0,0.033,0,0,0,0,0,0,12.533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267,0.433,0,0,0,0,0,0,0,0,3.967,0,0,0,0,0,0,0,0.733,0,64.667,0,0,0,0,0,0,0,0.393,0,0,0,0,0,0,0,39.8,0,0,0,0,0,0,0,0,0,0,113.93,0,12.633,0,0,0,0,0,0,0,0,0,0,0,0
1984,32,2.04,1.11185751541813,2.04-g N,14,218.428,1,Deer -,1,C,0,0,0,0,0,0,2.387,0,0.69,0,0,0,0,0,0,1.627,0,0,0,0,0,0,35.8,0,0,0,0,0,0,0,0,0,0.187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,2.003,0,0,0,0,0,0,0,0,0,9.273,0.123,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.267,0,0,0,0,0,0,0,0,0,0,25.767,0,7.297,0,0,0,0,0,0,0,0,0,0.057,0,0
1985,32,2.04,1.11185751541813,2.04-g N,14,173.594,1,Deer -,1,C,0,0,0,0,0,0,0.01,0,0.743,0,0,0,0,0,0,6.1,0,0,0,0,0,0,11.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.417,0,0,0,0,0,0,0,0,0,0,6.73,2.377,0,0,0,0,0,0,0.017,0,73.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.533,0,0,0,0,0,0,0,0,0,0,0,6.097,1.037,0,0,0,0,0,0,0,0,0,0.263,0,0
1986,32,2.04,1.11185751541813,2.04-g N,8,250.07,1,Deer -,1,C,0,0,0,0,0,0,26.4,0,0,0,0,0,0,0,0,42.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.333,0,0,0,0,0,0,0,0,0,100.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.133,0,0,0,0,0,0,0,0,0,0,14.2,0,30.3,0,0,0,0,0,0,0,0,0,0,0,0
1987,32,2.04,1.11185751541813,2.04-g N,11,242.834,1,Deer -,1,C,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,2.467,0,0,0,0,0,0,53.567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.7,0,0,0,0,0,0.033,0,0,6.067,0,0,0,0,0,0,0,0,0,55.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.8,0,0,0,0,0,0,0,0,0,0,0.8,11.4,27.933,0,0,0,0,0,0,0,0,0,0,0,0
1988,32,2.04,1.11185751541813,2.04-g N,8,95.867,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0.867,0,0,21.633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.967,0,0,0,0,0,0,0,0,0,0,0,45.3,5.867,0,0,0,0,0,0,0,0,0,0.1,0,0
1989,32,2.04,1.11185751541813,2.04-g N,8,271.767,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533,0,0,0,0,0,0,0,27.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.567,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,49.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,147.3,5.433,0,0,0,0,0,0,0,0,0,0,0,0
1990,32,2.04,1.11185751541813,2.04-g N,12,289.329,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.323,0,0,3.4,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,1.31,0,0,0,0,0,0,0,0,0,6.433,0,0,0,0,0,0,0,0,0,41.867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.83,0,0,0,0,0,0,0,0,0,0,32.333,26.833,62.067,0,0,0,0,0,0,0,0,0,0,0,0
1991,32,2.04,1.11185751541813,2.04-g N,12,378.103,1,Deer -,1,C,0,186.1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.567,0,0,0,0,0,0,40.4,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.567,1.433,2.467,0,0,0,0,0,0,0,0,0.033,0,0,0,0,0,0,0,0,0,135.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.633,0,5.733,0,0,0,0,0,0,0,0,0,0.267,0,0
1992,32,2.04,1.11185751541813,2.04-g N,11,150.298,1,Deer -,1,C,0,0.377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.987,0,0,0,0,0,0,0,0,0,0,0.363,0,0,0,0.237,0,0,0,0,0,0,0,0.017,0,0,9,0,0,0,0,0,0,0,0,0,92.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.7,0,0,0,0,0,0,0,0,0,0,0.177,0,13.067,0,0,0,0,0,0,0,0,0,0,0,0
1993,32,2.04,1.11185751541813,2.04-g N,13,377.93,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5,0,0,0,0,0,0,38.933,0,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,1.567,0,0,0,0,0,0,0,0,0,14.467,0,0,0,0,0,0,0,0,0,112.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66.767,0,0,0,0,0,0,0,0,0,0,101.13,4.033,29.033,0,0,0,0,0,0,0,0,0,0,0,0
1994,32,2.04,1.11185751541813,2.04-g N,10,398.425,1,Deer -,1,C,0,1.267,0,0,0,0,0,0,0,0,0,0,0,0,0,41.867,0,0,0,0,0,0,100.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,85.933,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051,0,0,0,0,113.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,16.6,0,0,0,0,0,0,0,0,0,0,0,0
1995,32,2.04,1.11185751541813,2.04-g N,10,289.557,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.333,0,0,0,0,0,0,35.467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,6.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.667,0,0,0,0,0,0,0,0,0,1.7,0,0,0,0,0,0,0,0,0,131.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.133,0,0,0,0,0,0,0,0,0,0,0,0,21.333,0,0,0,0.011,0,0,0,0,0,0,0,0
1996,32,2.04,1.11185751541813,2.04-g N,11,336.401,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,0,0,0,0,0,0,57.167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0,0,0,0,0,0,0,0,0,0,17.033,0,0,0,0,0.367,18.267,0,0,0,0,0,0,0,0,0.037,0,0,0,0,0,0,0,0,0,181.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.367,0,0,0,0,0,0,0,0,0,0,0,21.833,9.9,0,0,0,0,0,0,0,0,0,0,0,0
1997,32,2.04,1.11185751541813,2.04-g N,11,362.396,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.867,0,0,0,0,0,0,0,0,0,0,0.133,0,0,0,10.533,0,4.8,0,0,0,0,0,0,0,0,3.5,0,0,0,0,0,0,0,0,0,146.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.733,0,0,0,0,0,0,0,0,0,0,0,0,2.633,0,0,0,0,36.667,0,0,0,0,0,0,0
1998,32,2.04,1.11185751541813,2.04-g N,9,202.034,1,Deer -,1,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.433,0,0,0,0,0,0,15.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0,0,0,0,0,0,0,0,0,0,2.833,0,0,0,0,4.467,0,0,0,0,0,0,0,0,0,1.1,0,0,0,0,0,0,0,0,0,128.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.267,0,0,0,0,0,0,0,0,0,0,0,0,4.167,0,0,0,0,0,0,0,0,0,0,0,0
